"","INVENTORY_ID","province","notebook","class","subclass","IFN3_ID","X","Y","Forest_type","Deadwood","species_1","species_2","species_3","N","N_dead","N_alive","N_sp_1","N_sp_2","N_sp_3","CD_0_75","CD_75_125","CD_125_175","CD_175_225","CD_225_275","CD_275_325","CD_325_375","CD_375_425","CD_425_","DBHm","Dg","Do","G","G_dead","G_alive","G_sp_1","G_sp_2","G_sp_3","Hm","Ho","Fcc","slenderness","dominant_slenderness","SDI","S","S_staggered"
"951","IFN3",49,804,"A",NA,"49_804_A_1",732000,4614000,"natural",0,42,43,55,273.463559997008,NA,273.463559997008,226.353696841807,42.0169049762604,5.09295817894065,0,0,63.6619772367581,95.4929658551372,0,42.4413181578388,56.5884242104517,0,15.278874536822,25.6680289705122,27.2498996424299,36.1635593220339,15.9484748888889,NA,15.9484748888889,12.9436888888889,2.24091,0.763876,12.2343507501293,14.5819209039548,30,47.6637717846756,40.3221396823909,314.026591500471,41.4701427400606,77.1846326831161
"954","IFN3",49,807,"A",NA,"49_807_A_4",734000,4606000,"natural",0,45,NA,NA,31.8309886183791,NA,31.8309886183791,31.8309886183791,NA,NA,0,0,31.8309886183791,0,0,0,0,0,0,15.85,15.85,15.85,0.62805625,NA,0.62805625,0.62805625,NA,NA,5,5,25,31.5457413249211,31.5457413249211,15.3180465937001,354.490770181103,659.781666474761
"956","IFN3",49,809,"A",NA,"49_809_A_1",258000,4612000,"natural",0,44,45,NA,190.985931710274,NA,190.985931710274,159.154943091895,31.8309886183791,NA,0,127.323954473516,31.8309886183791,31.8309886183791,0,0,0,0,0,12.525,13.0697009657197,12.525,2.56225625,NA,2.56225625,2.04025,0.52200625,NA,4.58333333333333,4.58333333333333,50,36.5934797072522,36.5934797072522,67.4394521664981,157.876637358167,293.841531728421
"957","IFN3",49,81,"A",NA,"49_81_A_1",688000,4656000,"natural",1,43,56,NA,163.823488089258,95.0685526735588,68.7549354156988,100.161510852499,63.6619772367581,NA,0,0,63.6619772367581,0,42.4413181578388,42.4413181578388,0,0,15.278874536822,23.6088082901554,25.3052573435403,29.3983050847458,8.23924783333333,6.45146033333333,1.7877875,7.18248533333333,1.0567625,NA,5.87392055267703,10.1220238095238,40,24.8802077618055,34.4306373457426,167.045861902007,77.1870709989557,143.661326662974
"958","IFN3",49,812,"A",NA,"49_812_A_1",747000,4612000,"natural",0,43,55,NA,116.289211752478,NA,116.289211752478,79.3652649551585,36.9239467973197,NA,0,0,31.8309886183791,31.8309886183791,0,28.2942121052258,14.1471060526129,0,10.1859163578813,24.5804744525547,26.6219277038973,24.5804744525547,6.47304025,NA,6.47304025,4.60453125,1.868509,NA,11.2287104622871,11.2287104622871,20,45.6814228055719,45.6814228055719,128.633803087827,82.5848535824733,153.70773206417
"959","IFN3",49,813,"A",NA,"49_813_A_1",736000,4608000,"natural",0,45,NA,NA,742.723067762178,NA,742.723067762178,742.723067762178,NA,NA,0,636.619772367581,63.6619772367581,0,42.4413181578388,0,0,0,0,11.8338095238095,12.377015949312,19.5966666666667,8.93611388888889,NA,8.93611388888889,8.93611388888889,NA,NA,4.77142857142857,6.4,50,40.3203090418897,32.6586154107841,240.315509019416,57.3332511578262,106.709204231188
"963","IFN3",49,82,"A",NA,"49_82_A_1",701000,4656000,"natural",0,25,21,NA,732.112738222719,NA,732.112738222719,636.619772367581,95.4929658551372,NA,0,254.647908947033,413.802852038928,63.6619772367581,0,0,0,0,0,13.6326086956522,13.9331595405568,17.925,11.16264375,NA,11.16264375,9.34733125,1.8153125,NA,6.52608695652174,7.725,50,47.8711529261681,43.0962343096234,286.473116983213,47.8423529015883,89.044652162191
"965","IFN3",49,823,"A",NA,"49_823_A_1",264000,4605000,"natural",0,23,44,NA,162.974661726101,NA,162.974661726101,35.6507072525846,127.323954473516,NA,0,127.323954473516,0,0,0,0,0,0,35.6507072525846,17.1546875,24.5316934673292,17.1546875,7.703091,NA,7.703091,7.078991,0.6241,NA,5.609375,5.609375,60,32.6987885964113,32.6987885964113,158.102617125735,139.645029227354,259.90868549686
"966","IFN3",49,824,"A",NA,"49_824_A_1",263000,4604000,"natural",0,23,NA,NA,78.0920254104233,NA,78.0920254104233,78.0920254104233,NA,NA,0,0,0,0,0,0,42.4413181578388,0,35.6507072525846,47.2478260869565,49.1362214752983,47.2478260869565,14.8081253333333,NA,14.8081253333333,14.8081253333333,NA,NA,11.6304347826087,11.6304347826087,60,24.6158093310021,24.6158093310021,231.000432169707,97.2972815024067,181.090645887129
"967","IFN3",49,825,"A",NA,"49_825_A_1",264000,4604000,"natural",0,23,NA,NA,151.656976884011,NA,151.656976884011,151.656976884011,NA,NA,0,0,0,0,14.1471060526129,56.5884242104517,56.5884242104517,14.1471060526129,10.1859163578813,33.6259328358209,34.0301908593733,35.9740932642487,13.7937085555556,NA,13.7937085555556,13.7937085555556,NA,NA,8.19029850746269,8.52331606217617,60,24.3570893555636,23.6929281290508,248.777453662651,95.2708871755574,177.319101073083
"968","IFN3",49,826,"A",NA,"49_826_A_1",264000,4603000,"natural",0,23,45,NA,57.7201926946607,NA,57.7201926946607,43.5730866420478,14.1471060526129,NA,0,0,0,0,0,14.1471060526129,28.2942121052258,0,15.278874536822,38.0362745098039,38.9136714218719,38.0362745098039,6.864708,NA,6.864708,5.78657188888889,1.07813611111111,NA,7.20588235294118,7.20588235294118,45,18.9447637703946,18.9447637703946,117.421629083197,182.662310410603,339.972867285847
"969","IFN3",49,827,"A",NA,"49_827_A_3C",262000,4600000,"natural",0,45,NA,NA,61.6813823893923,NA,61.6813823893923,61.6813823893923,NA,NA,0,0,0,0,0,14.1471060526129,0,42.4413181578388,5.09295817894065,38.6761467889908,39.1122220978455,38.6761467889908,7.410866,NA,7.410866,7.410866,NA,NA,6.04128440366972,6.04128440366972,NA,15.620181701734,15.620181701734,126.509148210143,210.762659183968,392.273509507762
"971","IFN3",49,828,"A",NA,"49_828_A_1",263000,4600000,"other",0,45,NA,NA,14.1471060526129,NA,14.1471060526129,14.1471060526129,NA,NA,0,0,0,0,0,0,14.1471060526129,0,0,35.85,35.85,35.85,1.428025,NA,1.428025,1.428025,NA,NA,7,7,20,19.5258019525802,19.5258019525802,25.2306824167498,379.811539479753,706.908928365815
"972","IFN3",49,829,"A",NA,"49_829_A_1",264000,4600000,"natural",0,45,NA,NA,181.931783836602,NA,181.931783836602,181.931783836602,NA,NA,0,0,0,63.6619772367581,56.5884242104517,42.4413181578388,14.1471060526129,0,5.09295817894065,26.4693623639191,26.9778840648384,29.69375,10.3995423333333,NA,10.3995423333333,10.3995423333333,NA,NA,5.42107309486781,5.95652173913043,60,20.4805579384012,20.0598501002077,205.580783871597,124.466644047563,231.658527493586
"975","IFN3",49,832,"A",NA,"49_832_A_1",296000,4604000,"natural",0,23,NA,NA,28.2942121052258,NA,28.2942121052258,28.2942121052258,NA,NA,0,0,0,0,0,14.1471060526129,14.1471060526129,0,0,30.475,30.5921762874105,30.475,2.07973611111111,NA,2.07973611111111,2.07973611111111,NA,NA,10,10,60,32.8137817883511,32.8137817883511,39.1208732039724,187.997120597325,349.902067850148
"976","IFN3",49,833,"A",NA,"49_833_A_1",296000,4603000,"natural",0,23,NA,NA,562.347465591364,NA,562.347465591364,562.347465591364,NA,NA,0,254.647908947033,127.323954473516,95.4929658551372,42.4413181578388,0,14.1471060526129,28.2942121052258,0,15.0377358490566,16.9971825264212,27.55,12.7599361111111,NA,12.7599361111111,12.7599361111111,NA,NA,6.5251572327044,10.030303030303,75,43.3918862400669,36.4076335038223,302.737356270076,42.0420200514236,78.2490162926455
"978","IFN3",49,835,"A",NA,"49_835_A_1",291000,4602000,"natural",0,45,NA,NA,106.103295394597,NA,106.103295394597,106.103295394597,NA,NA,0,0,31.8309886183791,31.8309886183791,28.2942121052258,14.1471060526129,0,0,0,21.185,22.0153298862406,21.185,4.03895625,NA,4.03895625,4.03895625,NA,NA,5.46666666666667,5.46666666666667,70,25.8044213673196,25.8044213673196,86.5185237665914,177.587735904485,330.528019899308
"979","IFN3",49,836,"A",NA,"49_836_A_1",292000,4602000,"natural",0,45,NA,NA,28.2942121052258,NA,28.2942121052258,28.2942121052258,NA,NA,0,0,0,0,0,14.1471060526129,0,14.1471060526129,0,33.4,33.73607119983,33.4,2.52916111111111,NA,2.52916111111111,2.52916111111111,NA,NA,7.5,7.5,40,22.4550898203593,22.4550898203593,45.7715448617638,250.6628274631,466.536090466864
"980","IFN3",49,837,"A",NA,"49_837_A_1",293000,4602000,"other",0,45,NA,NA,120.25040144721,NA,120.25040144721,120.25040144721,NA,NA,0,0,63.6619772367581,0,28.2942121052258,14.1471060526129,0,14.1471060526129,0,21.1794117647059,23.0869615609687,21.1794117647059,5.0339625,NA,5.0339625,5.0339625,NA,NA,5.33823529411765,5.33823529411765,40,25.2048326621303,25.2048326621303,105.827004339325,170.827985792783,317.946707298777
"981","IFN3",49,838,"A",NA,"49_838_A_1",294000,4602000,"natural",0,23,45,NA,98.605329186712,NA,98.605329186712,70.3111170814862,28.2942121052258,NA,0,0,0,31.8309886183791,14.1471060526129,14.1471060526129,28.2942121052258,0,10.1859163578813,29.8358680057389,31.1916922316739,29.8358680057389,7.53473777777778,NA,7.53473777777778,5.41532388888889,2.11941388888889,NA,7.72596843615495,7.72596843615495,60,25.8949008444094,25.8949008444094,140.649815655887,130.345750453228,242.600777470168
"982","IFN3",49,839,"A",NA,"49_839_A_1",295000,4602000,"natural",0,23,NA,NA,746.259844275331,NA,746.259844275331,746.259844275331,NA,NA,0,381.971863420549,190.985931710274,159.154943091895,14.1471060526129,0,0,0,0,13.7710900473934,14.5090942227927,21.5,12.3384486111111,NA,12.3384486111111,12.3384486111111,NA,NA,5.14691943127962,6.29032258064516,70,37.3748150187562,29.2573143285821,311.622668646374,58.1945140367888,108.312195071442
"984","IFN3",49,840,"A",NA,"49_840_A_1",296000,4602000,"natural",0,23,45,NA,196.078889889215,NA,196.078889889215,132.416912652457,63.6619772367581,NA,0,127.323954473516,0,63.6619772367581,0,0,0,0,5.09295817894065,14.9672077922078,16.1784734522993,14.9672077922078,4.03084225,NA,4.03084225,2.020961,2.00988125,NA,4.65584415584416,4.65584415584416,40,31.1069654439359,31.1069654439359,97.5173471382816,153.386149528014,285.483792139462
"985","IFN3",49,841,"A",NA,"49_841_A_1",297000,4602000,"natural",0,23,NA,NA,328.92021572325,NA,328.92021572325,328.92021572325,NA,NA,0,0,31.8309886183791,127.323954473516,155.618166578742,14.1471060526129,0,0,0,21.9639784946237,22.156836489576,24.89375,12.6822395833333,NA,12.6822395833333,12.6822395833333,NA,NA,7.24731182795699,7.25,60,32.9963527770298,29.1237760482049,270.979723733365,76.0530630839149,141.550700110979
"986","IFN3",49,842,"A",NA,"49_842_A_1",290000,4601000,"other",0,45,NA,NA,367.824757367936,NA,367.824757367936,367.824757367936,NA,NA,0,254.647908947033,0,0,56.5884242104517,42.4413181578388,14.1471060526129,0,0,14.9211538461538,17.3404346276823,27.90625,8.68661944444444,NA,8.68661944444444,8.68661944444444,NA,NA,5.03846153846154,6.8125,60,33.76723804614,24.4120940649496,204.474195863704,76.5372768331114,142.451923446672
"987","IFN3",49,843,"A",NA,"49_843_A_1",291000,4601000,"natural",0,45,23,NA,196.078889889215,NA,196.078889889215,107.659477060384,88.4194128288307,NA,0,0,63.6619772367581,0,28.2942121052258,28.2942121052258,42.4413181578388,28.2942121052258,5.09295817894065,27.1274891774892,28.6078285988793,34.6891304347826,12.603481,NA,12.603481,6.87106711111111,5.73241388888889,NA,8.1010101010101,9.20923913043478,70,29.8627346158245,26.5479100081469,243.44192985015,77.546255206615,144.329843800895
"988","IFN3",49,844,"A",NA,"49_844_A_1",292000,4601000,"other",0,45,NA,NA,70.7355302630646,NA,70.7355302630646,70.7355302630646,NA,NA,0,0,0,0,28.2942121052258,28.2942121052258,0,14.1471060526129,0,29.28,29.695134281562,29.28,4.89889444444444,NA,4.89889444444444,4.89889444444444,NA,NA,6.2,6.2,50,21.1748633879781,21.1748633879781,93.2403286591427,191.773901497065,356.931449164272
"989","IFN3",49,845,"A",NA,"49_845_A_1",293000,4601000,"natural",0,45,23,NA,215.743367302347,NA,215.743367302347,88.4194128288307,127.323954473516,NA,0,0,31.8309886183791,127.323954473516,42.4413181578388,14.1471060526129,0,0,0,20.744262295082,21.1332365842194,23.1617647058824,7.56762083333333,NA,7.56762083333333,3.88648958333333,3.68113125,NA,5.72950819672131,6.04411764705882,60,27.619724988146,26.0952380952381,164.745739821514,112.641484239848,209.649425140151
"990","IFN3",49,846,"A",NA,"49_846_A_1",294000,4601000,"natural",0,23,NA,NA,240.50080289442,NA,240.50080289442,240.50080289442,NA,NA,0,0,63.6619772367581,63.6619772367581,56.5884242104517,42.4413181578388,14.1471060526129,0,0,21.7433823529412,22.686209046078,27.65625,9.72143263888889,NA,9.72143263888889,9.72143263888889,NA,NA,7.58088235294118,8.375,60,34.8652395928443,30.2824858757062,205.788316217525,76.9940064317775,143.301993014301
"991","IFN3",49,847,"A",NA,"49_847_A_3C",295000,4601000,"natural",0,23,NA,NA,332.456992236404,NA,332.456992236404,332.456992236404,NA,NA,0,127.323954473516,31.8309886183791,31.8309886183791,42.4413181578388,84.8826363156775,14.1471060526129,0,0,20.1882978723404,21.7913851805044,32.20625,12.3992388888889,NA,12.3992388888889,12.3992388888889,NA,NA,7.06914893617021,8.9375,55,35.0160720872635,27.7508247622744,266.679063520163,61.3643600504783,114.211943277332
"992","IFN3",49,847,"A",NA,"49_847_A_3E",295000,4601000,"natural",0,23,NA,NA,739.186291249025,NA,739.186291249025,739.186291249025,NA,NA,0,509.295817894065,95.4929658551372,63.6619772367581,28.2942121052258,14.1471060526129,28.2942121052258,0,0,12.9014354066986,14.4326326485317,32.20625,12.0930236111111,NA,12.0930236111111,12.0930236111111,NA,NA,4.2177033492823,8.9375,55,32.6917371309895,27.7508247622744,306.062280730462,41.1535205104269,76.5953323123224
"993","IFN3",49,848,"A",NA,"49_848_A_1",296000,4601000,"natural",0,23,NA,NA,255.779677431242,NA,255.779677431242,255.779677431242,NA,NA,0,127.323954473516,0,0,28.2942121052258,14.1471060526129,14.1471060526129,56.5884242104517,15.278874536822,23.416703539823,27.5572956026023,39.8974576271186,15.2555934444444,NA,15.2555934444444,15.2555934444444,NA,NA,7.10840707964602,9.96045197740113,60,30.3561390165669,24.9651295340456,299.05568050177,62.7751756236847,116.837766932777
"994","IFN3",49,849,"A",NA,"49_849_A_4",297000,4601000,"natural",0,45,NA,NA,14.1471060526129,NA,14.1471060526129,14.1471060526129,NA,NA,0,0,0,0,14.1471060526129,0,0,0,0,23.25,23.25,23.25,0.600625,NA,0.600625,0.600625,NA,NA,7,7,0,30.1075268817204,30.1075268817204,12.5916528464608,379.811539479753,706.908928365815
"996","IFN3",49,850,"A",NA,"49_850_A_1",290000,4600000,"other",0,45,NA,NA,82.9020414683117,NA,82.9020414683117,82.9020414683117,NA,NA,0,0,63.6619772367581,0,0,14.1471060526129,0,0,5.09295817894065,17.8511945392491,20.1303713710363,17.8511945392491,2.63850961111111,NA,2.63850961111111,2.63850961111111,NA,NA,4.93088737201365,4.93088737201365,50,27.622170388498,27.622170388498,58.553603745259,222.736968545883,414.56021046094
"997","IFN3",49,851,"A",NA,"49_851_A_4",291000,4600000,"natural",1,58,45,NA,616.530881772871,602.383775720258,14.1471060526129,227.485465326016,389.045416446855,NA,0,254.647908947033,95.4929658551372,95.4929658551372,28.2942121052258,56.5884242104517,14.1471060526129,56.5884242104517,15.278874536822,18.1627810922441,21.8428770565881,40.3649717514124,23.1027883333333,22.3136522222222,0.789136111111111,14.3485848611111,8.75420347222222,NA,8.15224873795319,12.6977401129944,60,44.8843637796987,31.4573244128433,496.424739440241,31.717295500562,59.0325386208003
"998","IFN3",49,852,"A",NA,"49_852_A_1",292000,4600000,"other",0,45,NA,NA,99.0297423682904,NA,99.0297423682904,99.0297423682904,NA,NA,0,0,0,0,42.4413181578388,42.4413181578388,14.1471060526129,0,0,26.6714285714286,26.9030003637406,26.6714285714286,5.62933333333333,NA,5.62933333333333,5.62933333333333,NA,NA,6.57142857142857,6.57142857142857,60,24.6384574183182,24.6384574183182,111.404334054399,152.917568472872,284.611664525866
"999","IFN3",49,853,"A",NA,"49_853_A_1",293000,4600000,"natural",0,23,NA,NA,488.075158815146,NA,488.075158815146,488.075158815146,NA,NA,0,127.323954473516,63.6619772367581,127.323954473516,99.0297423682904,42.4413181578388,28.2942121052258,0,0,19.7260869565217,21.011844485805,29.3875,16.924075,NA,16.924075,16.924075,NA,NA,6.84782608695652,7.9375,65,34.7145690985232,27.0097830710336,369.273375045125,57.0259999767615,106.137345347061
"1000","IFN3",49,854,"A",NA,"49_854_A_1",294000,4600000,"natural",0,23,45,NA,89.9755944946182,NA,89.9755944946182,47.5342763367794,42.4413181578388,NA,0,0,0,0,70.7355302630646,14.1471060526129,0,0,5.09295817894065,26.4314465408805,27.3094904829851,26.4314465408805,5.27037844444444,NA,5.27037844444444,3.46713122222222,1.80324722222222,NA,7.0188679245283,7.0188679245283,50,26.5549897682387,26.5549897682387,103.684618712961,150.200219485607,279.554108183015
"1001","IFN3",49,855,"A",NA,"49_855_A_1",296000,4600000,"natural",0,23,45,NA,320.997836333787,NA,320.997836333787,34.5189387683755,286.478897565412,NA,0,254.647908947033,31.8309886183791,0,0,0,0,14.1471060526129,20.3718327157626,14.1350374614368,17.5818666852888,17.9053323593864,7.79331,NA,7.79331,5.165085,2.628225,NA,5.8250330542089,6.69612856099343,70,41.2098876292389,37.397398867512,182.447404042593,83.3537540642674,155.138817113217
"1002","IFN3",49,857,"A",NA,"49_857_A_1",292000,4599000,"other",0,45,NA,NA,125.34335962615,NA,125.34335962615,125.34335962615,NA,NA,0,0,0,63.6619772367581,0,28.2942121052258,28.2942121052258,0,5.09295817894065,27.4298532731377,28.3953769029087,27.4298532731377,7.93755025,NA,7.93755025,7.93755025,NA,NA,5.97629796839729,5.97629796839729,50,21.7875681247261,21.7875681247261,153.769455151434,149.457286096173,278.171353338622
"1003","IFN3",49,858,"A",NA,"49_858_A_1",293000,4599000,"natural",1,23,45,NA,668.45076098596,636.619772367581,31.8309886183791,509.295817894065,159.154943091895,NA,0,127.323954473516,286.478897565412,127.323954473516,28.2942121052258,42.4413181578388,42.4413181578388,14.1471060526129,0,18.0100529100529,19.5958099397746,33.00625,20.1597777777778,19.6939715277778,0.46580625,18.7167465277778,1.44303125,NA,5.46560846560847,8.25,80,30.347542524751,24.995266048097,452.165761439493,46.8825624103348,87.25828077243
"1004","IFN3",49,859,"A",NA,"49_859_A_4",294000,4599000,"natural",0,23,NA,NA,219.2801438155,NA,219.2801438155,219.2801438155,NA,NA,0,0,0,190.985931710274,14.1471060526129,14.1471060526129,0,0,0,20.9411290322581,21.0590825934422,22.1171428571429,7.63779652777778,NA,7.63779652777778,7.63779652777778,NA,NA,6.74193548387097,6.8,60,32.1947086686949,30.7453817336262,166.504473905423,99.3096459560194,184.836078164762
"1006","IFN3",49,860,"A",NA,"49_860_A_1",296000,4599000,"natural",0,23,NA,NA,208.952756397093,NA,208.952756397093,208.952756397093,NA,NA,0,127.323954473516,31.8309886183791,0,0,0,0,14.1471060526129,35.6507072525846,19.9255924170616,24.0627806721578,19.9255924170616,9.50231911111111,NA,9.50231911111111,9.50231911111111,NA,NA,6.90961408259987,6.90961408259986,70,34.6770823068899,34.6770823068899,196.523468152094,100.120303171535,186.344881252411
"1007","IFN3",49,861,"A",NA,"49_861_A_1",308000,4599000,"plantation",0,23,NA,NA,870.047022235694,NA,870.047022235694,870.047022235694,NA,NA,0,127.323954473516,509.295817894065,190.985931710274,28.2942121052258,0,14.1471060526129,0,0,15.6611788617886,16.3712316460844,23.6316666666667,18.3145104166667,NA,18.3145104166667,18.3145104166667,NA,NA,6.90040650406504,8.28333333333333,80,44.0605816775466,35.0518372240638,441.01116405374,40.9282804943708,76.1761134055104
"1008","IFN3",49,862,"A",NA,"49_862_A_1",293000,4598000,"natural",0,23,NA,NA,456.244170196767,NA,456.244170196767,456.244170196767,NA,NA,0,0,31.8309886183791,268.795014999645,127.323954473516,28.2942121052258,0,0,0,22.2186046511628,22.3701801789863,25.6,17.9318944444444,NA,17.9318944444444,17.9318944444444,NA,NA,7.72093023255814,8,85,34.7498429976973,31.25,381.700855233353,58.5209474793789,108.919756167138
"1009","IFN3",49,863,"A",NA,"49_863_A_1",294000,4598000,"natural",0,23,NA,NA,44.7048551262568,NA,44.7048551262568,44.7048551262568,NA,NA,0,0,0,0,0,0,0,14.1471060526129,30.5577490736439,47.0253164556962,47.4454490221285,47.0253164556962,7.90375911111111,NA,7.90375911111111,7.90375911111111,NA,NA,11.6518987341772,11.6518987341772,50,24.7779273216689,24.7779273216689,125.012444800879,128.358889917718,238.90281333276
"1010","IFN3",49,864,"A",NA,"49_864_A_1",295000,4598000,"natural",0,23,NA,NA,106.103295394597,NA,106.103295394597,106.103295394597,NA,NA,0,0,31.8309886183791,31.8309886183791,14.1471060526129,28.2942121052258,0,0,0,22.4466666666667,22.9591739108067,22.4466666666667,4.39269722222222,NA,4.39269722222222,4.39269722222222,NA,NA,7.03333333333333,7.03333333333333,55,31.3335313335313,31.3335313335313,92.5486210692826,138.03027814377,256.903295087614
"1011","IFN3",49,865,"A",NA,"49_865_A_1",722000,4580000,"other",0,45,NA,NA,127.323954473516,NA,127.323954473516,127.323954473516,NA,NA,0,127.323954473516,0,0,0,0,0,0,0,10,10,10,1,NA,1,1,NA,NA,3.5,3.5,25,35,35,29.2560981760886,253.207692986502,471.272618910543
"1012","IFN3",49,866,"A",NA,"49_866_A_3C",734000,4598000,"other",0,45,NA,NA,14.1471060526129,NA,14.1471060526129,14.1471060526129,NA,NA,0,0,0,0,14.1471060526129,0,0,0,0,27,27,25.7391891891892,0.81,NA,0.81,0.81,NA,NA,5.5,6.47297297297297,20,20.3703703703704,25.1483173203129,16.00710289943,410.73565229752,764.465187669086
"1013","IFN3",49,866,"A",NA,"49_866_A_3E",734000,4598000,"other",0,45,NA,NA,116.713624934057,NA,116.713624934057,116.713624934057,NA,NA,0,0,0,31.8309886183791,42.4413181578388,28.2942121052258,14.1471060526129,0,0,25.5863636363636,25.950321128392,25.7391891891892,6.17300902777778,NA,6.17300902777778,6.17300902777778,NA,NA,6.59090909090909,6.47297297297297,20,25.7594599395985,25.1483173203129,123.915871580946,142.999799138774,266.152615858334
"1014","IFN3",49,867,"A",NA,"49_867_A_1",728000,4596000,"other",0,45,NA,NA,1333.36474545877,NA,1333.36474545877,1333.36474545877,NA,NA,0,1273.23954473516,31.8309886183791,0,28.2942121052258,0,0,0,0,9.41777188328912,9.78236788744991,13.8735849056604,10.0213638888889,NA,10.0213638888889,10.0213638888889,NA,NA,4.58753315649867,4.78301886792453,60,48.7114490916772,34.4757241942064,295.7453060012,57.2563187413479,106.566016869994
"1015","IFN3",49,868,"A",NA,"49_868_A_1",730000,4596000,"other",0,45,44,NA,286.478897565412,NA,286.478897565412,272.331791512799,14.1471060526129,NA,0,127.323954473516,31.8309886183791,0,56.5884242104517,42.4413181578388,14.1471060526129,14.1471060526129,0,19.037037037037,21.485973029794,29.9,10.3870583333333,NA,10.3870583333333,9.69815833333333,0.6889,NA,6.58641975308642,8.0625,50,34.597924773022,26.9648829431438,224.650681267229,73.2797457738715,136.388974981863
"1016","IFN3",49,869,"A",NA,"49_869_A_1",732000,4595000,"other",0,45,43,NA,33.3871702841665,NA,33.3871702841665,19.2400642315536,14.1471060526129,NA,0,0,0,0,14.1471060526129,0,14.1471060526129,0,5.09295817894065,34.4762711864407,35.4167895644262,34.4762711864407,3.28918177777778,NA,3.28918177777778,2.508904,0.780277777777778,NA,8.5593220338983,8.5593220338983,40,24.8267046851187,24.8267046851187,58.3937881386562,202.195193467964,376.327659056753
"1018","IFN3",49,871,"A",NA,"49_871_A_1",732000,4594000,"other",1,45,NA,NA,60.1252007236049,28.2942121052258,31.8309886183791,60.1252007236049,NA,NA,0,0,31.8309886183791,0,28.2942121052258,0,0,0,0,18.8941176470588,19.838880423819,18.8941176470588,1.85857777777778,1.42297777777778,0.4356,1.85857777777778,NA,NA,2.82352941176471,2.82352941176471,50,14.9439601494396,14.9439601494396,41.4837364774307,456.750902738514,850.109218975463
"1019","IFN3",49,872,"A",NA,"49_872_A_1",733000,4594000,"other",0,45,NA,NA,28.2942121052258,NA,28.2942121052258,28.2942121052258,NA,NA,0,0,0,0,14.1471060526129,14.1471060526129,0,0,0,26.45,26.7359776331444,26.45,1.58847222222222,NA,1.58847222222222,1.58847222222222,NA,NA,6.25,6.25,50,23.6294896030246,23.6294896030246,31.513241818159,300.79539295572,559.843308560237
"1021","IFN3",49,874,"A",NA,"49_874_A_1",722000,4584000,"other",0,45,NA,NA,56.5884242104517,NA,56.5884242104517,56.5884242104517,NA,NA,0,0,0,0,0,14.1471060526129,28.2942121052258,14.1471060526129,0,34.7875,34.8885815848108,34.7875,5.40983611111111,NA,5.40983611111111,5.40983611111111,NA,NA,8,8,50,22.99676607977,22.99676607977,96.6141204395372,166.167548522392,309.272656160044
"1022","IFN3",49,878,"A",NA,"49_878_A_1",724000,4580000,"other",1,44,NA,NA,28.2942121052258,NA,28.2942121052258,28.2942121052258,NA,NA,0,0,0,0,28.2942121052258,0,0,0,0,26.75,26.7537847789803,26.75,1.59058888888889,NA,1.59058888888889,1.59058888888889,NA,NA,0,0,25,0,0,31.5469359172332,Inf,Inf
"1024","IFN3",49,88,"A",NA,"49_88_A_1",703000,4654000,"natural",0,21,NA,NA,636.619772367581,NA,636.619772367581,636.619772367581,NA,NA,0,381.971863420549,254.647908947033,0,0,0,0,0,0,10.735,10.9454556780428,13.5375,5.99015,NA,5.99015,5.99015,NA,NA,5.935,6.775,40,55.2864462040056,50.0461680517082,169.105110680955,58.4992959056238,108.87945804765
"1025","IFN3",49,880,"A",NA,"49_880_A_1",730000,4580000,"other",0,45,NA,NA,77.809083289371,NA,77.809083289371,77.809083289371,NA,NA,0,0,31.8309886183791,31.8309886183791,14.1471060526129,0,0,0,0,20.2318181818182,20.4290012215255,20.2318181818182,2.55043611111111,NA,2.55043611111111,2.55043611111111,NA,NA,5.5,5.5,20,27.184902269153,27.184902269153,56.2708189077636,206.120962211082,383.634337992866
"1026","IFN3",49,883,"A",NA,"49_883_A_1",743000,4598000,"natural",0,45,237,NA,891.267681314614,NA,891.267681314614,509.295817894065,381.971863420549,NA,0,763.943726841098,127.323954473516,0,0,0,0,0,0,9.3625,9.56694924503851,13.9875,6.40685625,NA,6.40685625,4.13810625,2.26875,NA,5.48214285714286,6.375,50,58.554262826626,45.5764075067024,190.746186458338,52.5431047600532,97.7937372040324
"1027","IFN3",49,885,"A",NA,"49_885_A_1",250000,4594000,"other",1,44,45,NA,48.6660448209884,34.5189387683755,14.1471060526129,38.4801284631071,10.1859163578813,NA,0,0,0,0,0,14.1471060526129,0,14.1471060526129,20.3718327157626,39.9558139534884,40.5863492345154,39.9558139534884,6.29616222222222,4.50502611111111,1.79113611111111,4.71727322222222,1.578889,NA,5.74418604651163,5.74418604651163,60,14.3763459635644,14.3763459635644,105.921035695014,249.550518433755,464.465850091801
"1028","IFN3",49,886,"A",NA,"49_886_A_1",251000,4594000,"other",1,45,NA,NA,42.4413181578388,14.1471060526129,28.2942121052258,42.4413181578388,NA,NA,0,0,0,0,0,14.1471060526129,14.1471060526129,14.1471060526129,0,34.7166666666667,35.0873790224728,34.7166666666667,4.10374722222222,1.23951111111111,2.86423611111111,4.10374722222222,NA,NA,2.5,2.5,50,7.2011521843495,7.2011521843495,73.124412492386,613.996024767893,1142.77536823675
