Origen,Provincia,Estadillo,Clase,Subclase,Hoja50,CoorX,CoorY,INE,Nivel1,Nivel2,Nivel3,Nivel4,Nivel5,Nivel6,FccTot,FccArb,DisEsp,ComEsp,JefeEq,Estado
49,49,597,A,NA,307,260000,4640000,63,1,NA,NA,NA,NA,NA,NA,40,1,2,7,X
49,49,599,A,NA,307,263000,4640000,NA,1,NA,NA,NA,NA,NA,NA,,NA,NA,7,X
49,49,600,A,NA,307,734000,4640000,176,1,NA,NA,NA,NA,NA,NA,90,1,1,13,X
49,49,601,A,NA,307,736000,4640000,NA,1,NA,NA,NA,NA,NA,NA,,NA,NA,13,X
49,49,603,A,NA,307,738000,4640000,66,1,NA,NA,NA,NA,NA,NA,70,1,2,13,X
49,49,604,A,NA,307,739000,4640000,66,1,NA,NA,NA,NA,NA,NA,90,1,1,5,X
49,49,605,A,NA,307,740000,4640000,66,1,NA,NA,NA,NA,NA,NA,80,1,1,7,X
49,49,607,A,NA,307,743000,4640000,66,1,NA,NA,NA,NA,NA,NA,99,1,3,7,X
49,49,608,A,NA,307,744000,4640000,66,1,NA,NA,NA,NA,NA,NA,25,1,2,7,X
49,49,609,A,NA,307,746000,4640000,NA,1,NA,NA,NA,NA,NA,NA,,NA,NA,7,X
49,49,610,A,NA,307,262000,4639000,63,1,NA,NA,NA,NA,NA,NA,15,3,1,7,X
49,49,611,A,NA,307,736000,4639000,176,1,NA,NA,NA,NA,NA,NA,70,1,2,5,X
49,49,612,A,NA,307,737000,4639000,176,1,NA,NA,NA,NA,NA,NA,85,1,2,5,X
49,49,613,A,NA,307,738000,4639000,214,1,NA,NA,NA,NA,NA,NA,80,1,1,5,X
49,49,614,A,NA,307,739000,4639000,214,1,NA,NA,NA,NA,NA,NA,70,1,1,5,X
49,49,615,A,NA,307,740000,4639000,214,1,NA,NA,NA,NA,NA,NA,70,1,1,7,X
49,49,616,A,NA,307,742000,4639000,214,1,NA,NA,NA,NA,NA,NA,65,1,1,7,X
49,49,617,A,NA,307,743000,4639000,NA,1,NA,NA,NA,NA,NA,NA,,NA,NA,7,X
49,49,618,A,NA,307,744000,4639000,214,1,NA,NA,NA,NA,NA,NA,55,1,2,7,X
49,49,620,A,NA,307,748000,4639000,214,1,NA,NA,NA,NA,NA,NA,70,1,1,7,X
49,49,621,A,NA,307,260000,4638000,63,1,NA,NA,NA,NA,NA,NA,20,3,1,7,X
49,49,623,A,NA,307,738000,4638000,176,1,NA,NA,NA,NA,NA,NA,50,1,3,5,X
49,49,624,A,NA,307,739000,4638000,214,1,NA,NA,NA,NA,NA,NA,50,1,1,7,X
49,49,625,A,NA,307,745000,4638000,214,1,NA,NA,NA,NA,NA,NA,99,1,2,7,X
49,49,626,A,NA,307,746000,4638000,NA,1,NA,NA,NA,NA,NA,NA,,NA,NA,7,X
49,49,627,A,NA,307,747000,4638000,214,1,NA,NA,NA,NA,NA,NA,75,1,2,7,X
49,49,628,A,NA,307,748000,4638000,214,1,NA,NA,NA,NA,NA,NA,65,1,1,7,X
49,49,630,A,NA,307,744000,4637000,NA,1,NA,NA,NA,NA,NA,NA,,NA,NA,7,X
49,49,631,A,NA,307,745000,4637000,214,1,NA,NA,NA,NA,NA,NA,90,1,1,7,X
49,49,632,A,NA,307,747000,4637000,214,1,NA,NA,NA,NA,NA,NA,60,1,1,7,X
49,49,634,A,NA,308,276000,4653000,200,1,NA,NA,NA,NA,NA,NA,20,1,1,6,X
49,49,635,A,NA,308,278000,4653000,21,1,NA,NA,NA,NA,NA,NA,50,1,2,6,X
49,49,636,A,NA,308,266000,4652000,NA,1,NA,NA,NA,NA,NA,NA,,NA,NA,7,X
49,49,637,A,NA,308,264000,4650000,117,1,NA,NA,NA,NA,NA,NA,30,3,1,7,X
49,49,639,A,NA,308,274000,4650000,200,1,NA,NA,NA,NA,NA,NA,60,1,1,6,X
49,49,640,A,NA,308,278000,4650000,NA,1,NA,NA,NA,NA,NA,NA,,NA,NA,6,X
49,49,641,A,NA,308,269000,4649000,NA,1,NA,NA,NA,NA,NA,NA,,NA,NA,7,X
49,49,642,A,NA,308,268000,4648000,137,1,NA,NA,NA,NA,NA,NA,90,1,1,7,X
49,49,643,A,NA,308,271000,4648000,256,1,NA,NA,NA,NA,NA,NA,0,NA,NA,7,X
49,49,644,A,NA,308,272000,4648000,200,1,NA,NA,NA,NA,NA,NA,20,3,1,7,X
49,49,645,A,NA,308,274000,4648000,NA,1,NA,NA,NA,NA,NA,NA,,NA,NA,6,X
49,49,646,A,NA,308,267000,4647000,137,1,NA,NA,NA,NA,NA,NA,40,2,1,7,X
49,49,647,A,NA,308,268000,4647000,256,1,NA,NA,NA,NA,NA,NA,30,3,1,7,X
49,49,651,A,NA,308,274000,4646000,118,1,NA,NA,NA,NA,NA,NA,50,1,1,6,X
49,49,652,A,NA,308,278000,4646000,271,1,NA,NA,NA,NA,NA,NA,70,1,1,6,X
49,49,653,A,NA,308,281000,4645000,19,1,NA,NA,NA,NA,NA,NA,30,1,1,6,X
49,49,654,A,NA,308,276000,4644000,271,1,NA,NA,NA,NA,NA,NA,60,1,2,6,X
49,49,658,A,NA,308,272000,4640000,25,1,NA,NA,NA,NA,NA,NA,20,1,1,7,X
49,49,659,A,NA,308,265000,4638000,63,1,NA,NA,NA,NA,NA,NA,40,2,2,7,X
49,49,661,A,NA,308,270000,4638000,25,1,NA,NA,NA,NA,NA,NA,20,3,1,7,X
49,49,662,A,NA,308,268000,4636000,133,1,NA,NA,NA,NA,NA,NA,40,1,1,7,X
49,49,663,A,NA,308,272000,4636000,25,1,NA,NA,NA,NA,NA,NA,30,2,1,7,X
49,49,664,A,NA,337,705000,4632000,69,1,NA,NA,NA,NA,NA,NA,15,1,2,6,X
49,49,665,A,NA,337,705000,4631000,223,1,NA,NA,NA,NA,NA,NA,70,1,2,6,X
49,49,666,A,NA,337,704000,4630000,223,1,NA,NA,NA,NA,NA,NA,5,1,1,6,X
49,49,667,A,NA,337,705000,4630000,223,1,NA,NA,NA,NA,NA,NA,60,1,1,6,X
49,49,672,A,NA,337,706000,4617000,223,1,NA,NA,NA,NA,NA,NA,0,NA,NA,6,X
49,49,673,A,NA,338,710000,4634000,273,1,NA,NA,NA,NA,NA,NA,95,1,2,6,X
49,49,674,A,NA,338,711000,4634000,69,1,NA,NA,NA,NA,NA,NA,80,1,3,6,X
49,49,675,A,NA,338,712000,4634000,69,1,NA,NA,NA,NA,NA,NA,80,1,3,6,X
49,49,679,A,NA,338,710000,4633000,273,1,NA,NA,NA,NA,NA,NA,50,1,2,6,X
49,49,680,A,NA,338,712000,4633000,273,1,NA,NA,NA,NA,NA,NA,50,1,2,6,X
49,49,681,A,NA,338,713000,4633000,69,1,NA,NA,NA,NA,NA,NA,50,1,2,6,X
49,49,683,A,NA,338,708000,4632000,223,1,NA,NA,NA,NA,NA,NA,80,1,3,6,X
49,49,684,A,NA,338,709000,4632000,69,1,NA,NA,NA,NA,NA,NA,60,1,2,6,X
49,49,685,A,NA,338,710000,4632000,273,1,NA,NA,NA,NA,NA,NA,40,1,1,6,X
49,49,686,A,NA,338,713000,4632000,NA,1,NA,NA,NA,NA,NA,NA,,NA,NA,6,X
49,49,687,A,NA,338,714000,4632000,69,1,NA,NA,NA,NA,NA,NA,80,1,1,6,X
49,49,688,A,NA,338,717000,4632000,209,1,NA,NA,NA,NA,NA,NA,30,1,2,6,X
49,49,690,A,NA,338,708000,4631000,223,1,NA,NA,NA,NA,NA,NA,60,1,3,6,X
49,49,692,A,NA,338,708000,4630000,223,1,NA,NA,NA,NA,NA,NA,80,1,3,6,X
49,49,693,A,NA,338,726000,4630000,208,1,NA,NA,NA,NA,NA,NA,0,NA,NA,6,X
49,49,694,A,NA,338,730000,4630000,208,1,NA,NA,NA,NA,NA,NA,5,1,1,6,X
49,49,695,A,NA,338,714000,4629000,209,1,NA,NA,NA,NA,NA,NA,0,NA,NA,6,X
49,49,697,A,NA,338,716000,4628000,173,1,NA,NA,NA,NA,NA,NA,50,1,1,6,X
49,49,698,A,NA,338,717000,4628000,209,1,NA,NA,NA,NA,NA,NA,10,1,1,6,X
49,49,699,A,NA,338,718000,4628000,209,1,NA,NA,NA,NA,NA,NA,5,1,2,6,X
49,49,700,A,NA,338,719000,4628000,209,1,NA,NA,NA,NA,NA,NA,60,1,1,6,X
49,49,703,A,NA,338,722000,4626000,209,1,NA,NA,NA,NA,NA,NA,30,1,1,6,X
49,49,704,A,NA,338,722000,4624000,209,1,NA,NA,NA,NA,NA,NA,80,1,1,6,X
49,49,705,A,NA,338,728000,4624000,172,1,NA,NA,NA,NA,NA,NA,40,1,1,6,X
49,49,706,A,NA,338,707000,4622000,223,1,NA,NA,NA,NA,NA,NA,0,NA,NA,6,X
49,49,707,A,NA,338,710000,4622000,223,1,NA,NA,NA,NA,NA,NA,20,1,1,6,X
49,49,708,A,NA,338,711000,4622000,173,1,NA,NA,NA,NA,NA,NA,30,1,2,6,X
49,49,709,A,NA,338,712000,4622000,173,1,NA,NA,NA,NA,NA,NA,70,1,2,6,X
49,49,710,A,NA,338,726000,4622000,172,1,NA,NA,NA,NA,NA,NA,50,1,1,6,X
49,49,711,A,NA,338,728000,4622000,172,1,NA,NA,NA,NA,NA,NA,20,1,2,6,X
49,49,712,A,NA,338,707000,4621000,223,1,NA,NA,NA,NA,NA,NA,0,NA,NA,6,X
49,49,713,A,NA,338,709000,4621000,223,1,NA,NA,NA,NA,NA,NA,5,1,2,6,X
49,49,714,A,NA,338,710000,4621000,223,1,NA,NA,NA,NA,NA,NA,10,1,2,6,X
49,49,715,A,NA,338,711000,4621000,173,1,NA,NA,NA,NA,NA,NA,90,1,1,6,X
49,49,716,A,NA,338,712000,4621000,173,1,NA,NA,NA,NA,NA,NA,50,1,1,6,X
49,49,717,A,NA,338,713000,4621000,173,1,NA,NA,NA,NA,NA,NA,80,1,2,6,X
49,49,718,A,NA,338,708000,4620000,223,1,NA,NA,NA,NA,NA,NA,80,1,2,6,X
49,49,719,A,NA,338,709000,4620000,173,1,NA,NA,NA,NA,NA,NA,90,1,3,6,X
49,49,720,A,NA,338,710000,4620000,173,1,NA,NA,NA,NA,NA,NA,95,1,2,6,X
49,49,721,A,NA,338,713000,4620000,173,1,NA,NA,NA,NA,NA,NA,80,1,1,6,X
49,49,722,A,NA,338,716000,4620000,3,1,NA,NA,NA,NA,NA,NA,90,1,2,6,X
49,49,723,A,NA,338,718000,4620000,3,1,NA,NA,NA,NA,NA,NA,70,1,1,6,X
49,49,725,A,NA,338,728000,4620000,71,1,NA,NA,NA,NA,NA,NA,99,1,1,6,X
49,49,731,A,NA,338,732000,4619000,184,1,NA,NA,NA,NA,NA,NA,75,1,2,6,X
49,49,732,A,NA,338,707000,4618000,223,1,NA,NA,NA,NA,NA,NA,20,1,2,6,X
49,49,733,A,NA,338,709000,4618000,223,1,NA,NA,NA,NA,NA,NA,0,NA,NA,6,X
49,49,734,A,NA,338,711000,4618000,NA,1,NA,NA,NA,NA,NA,NA,,NA,NA,6,X
49,49,735,A,NA,338,714000,4618000,3,1,NA,NA,NA,NA,NA,NA,90,1,1,6,X
49,49,736,A,NA,338,720000,4618000,3,2,NA,NA,NA,NA,NA,NA,0,NA,NA,6,X
49,49,737,A,NA,338,721000,4618000,3,1,NA,NA,NA,NA,NA,NA,80,1,3,6,X
49,49,738,A,NA,338,722000,4618000,3,1,NA,NA,NA,NA,NA,NA,70,1,2,6,X
49,49,739,A,NA,338,724000,4618000,3,1,NA,NA,NA,NA,NA,NA,0,NA,NA,6,X
49,49,740,A,NA,338,732000,4618000,71,1,NA,NA,NA,NA,NA,NA,20,1,1,6,X
49,49,742,A,NA,339,745000,4635000,68,1,NA,NA,NA,NA,NA,NA,40,1,2,6,X
49,49,743,A,NA,339,256000,4634000,214,1,NA,NA,NA,NA,NA,NA,0,NA,NA,6,X
49,49,744,A,NA,339,745000,4634000,68,1,NA,NA,NA,NA,NA,NA,10,3,1,6,X
49,49,745,A,NA,339,749000,4634000,NA,1,NA,NA,NA,NA,NA,NA,,NA,NA,6,X
49,49,746,A,NA,339,746000,4633000,68,1,NA,NA,NA,NA,NA,NA,5,3,1,6,X
49,49,747,A,NA,339,747000,4633000,68,1,NA,NA,NA,NA,NA,NA,25,1,2,6,X
49,49,748,A,NA,339,252000,4632000,68,1,NA,NA,NA,NA,NA,NA,20,1,1,6,X
49,49,749,A,NA,339,748000,4632000,68,1,NA,NA,NA,NA,NA,NA,40,1,2,6,X
49,49,750,A,NA,339,736000,4631000,176,1,NA,NA,NA,NA,NA,NA,30,1,2,6,X
49,49,752,A,NA,339,743000,4631000,68,1,NA,NA,NA,NA,NA,NA,30,1,2,6,X
49,49,753,A,NA,339,252000,4630000,68,1,NA,NA,NA,NA,NA,NA,75,1,2,6,X
49,49,755,A,NA,339,256000,4628000,138,1,NA,NA,NA,NA,NA,NA,10,3,1,6,X
49,49,756,A,NA,339,258000,4628000,164,1,NA,NA,NA,NA,NA,NA,35,1,1,6,X
49,49,757,A,NA,339,260000,4626000,153,1,NA,NA,NA,NA,NA,NA,0,NA,NA,6,X
49,49,758,A,NA,339,258000,4624000,138,1,NA,NA,NA,NA,NA,NA,25,1,1,6,X
49,49,759,A,NA,339,258000,4622000,202,1,NA,NA,NA,NA,NA,NA,20,1,2,6,X
49,49,763,A,NA,340,266000,4632000,133,1,NA,NA,NA,NA,NA,NA,35,3,1,6,X
49,49,764,A,NA,340,269000,4632000,91,1,NA,NA,NA,NA,NA,NA,20,3,1,6,X
49,49,768,A,NA,340,264000,4626000,133,1,NA,NA,NA,NA,NA,NA,25,1,1,6,X
49,49,769,A,NA,340,267000,4623000,153,1,NA,NA,NA,NA,NA,NA,40,3,1,6,X
49,49,770,A,NA,340,265000,4621000,186,1,NA,NA,NA,NA,NA,NA,30,3,1,6,X
49,49,772,A,NA,341,299000,4632000,250,1,NA,NA,NA,NA,NA,NA,40,1,1,6,X
49,49,773,A,NA,341,300000,4632000,250,1,NA,NA,NA,NA,NA,NA,80,1,2,6,X
49,49,774,A,NA,341,298000,4631000,250,1,NA,NA,NA,NA,NA,NA,90,1,1,6,X
49,49,775,A,NA,341,299000,4631000,250,1,NA,NA,NA,NA,NA,NA,70,1,2,6,X
49,49,776,A,NA,341,300000,4631000,NA,1,NA,NA,NA,NA,NA,NA,,NA,NA,6,X
49,49,777,A,NA,341,297000,4630000,250,1,NA,NA,NA,NA,NA,NA,40,1,1,6,X
49,49,778,A,NA,341,299000,4630000,250,1,NA,NA,NA,NA,NA,NA,60,1,2,6,X
49,49,779,A,NA,341,300000,4630000,250,1,NA,NA,NA,NA,NA,NA,60,1,2,6,X
49,49,780,A,NA,341,296000,4629000,250,1,NA,NA,NA,NA,NA,NA,60,1,2,6,X
49,49,781,A,NA,341,297000,4629000,250,1,NA,NA,NA,NA,NA,NA,70,1,1,6,X
49,49,782,A,NA,341,298000,4629000,250,1,NA,NA,NA,NA,NA,NA,80,1,1,6,X
49,49,783,A,NA,341,299000,4629000,250,1,NA,NA,NA,NA,NA,NA,80,1,2,6,X
49,49,784,A,NA,341,300000,4629000,250,1,NA,NA,NA,NA,NA,NA,80,1,2,6,X
49,49,785,A,NA,341,301000,4629000,250,1,NA,NA,NA,NA,NA,NA,80,1,2,6,X
49,49,786,A,NA,341,297000,4628000,250,1,NA,NA,NA,NA,NA,NA,80,1,2,6,X
49,49,787,A,NA,341,298000,4628000,250,1,NA,NA,NA,NA,NA,NA,80,1,2,6,X
49,49,788,A,NA,341,299000,4628000,250,1,NA,NA,NA,NA,NA,NA,80,1,2,6,X
49,49,789,A,NA,341,300000,4628000,250,1,NA,NA,NA,NA,NA,NA,40,1,2,6,X
49,49,790,A,NA,341,301000,4628000,250,1,NA,NA,NA,NA,NA,NA,50,1,2,6,X
49,49,791,A,NA,341,302000,4628000,250,1,NA,NA,NA,NA,NA,NA,60,1,2,6,X
49,49,792,A,NA,341,297000,4627000,250,1,NA,NA,NA,NA,NA,NA,70,1,1,6,X
49,49,793,A,NA,341,298000,4627000,250,1,NA,NA,NA,NA,NA,NA,70,1,2,6,X
49,49,794,A,NA,341,299000,4627000,250,1,NA,NA,NA,NA,NA,NA,70,1,2,6,X
49,49,795,A,NA,341,300000,4627000,250,1,NA,NA,NA,NA,NA,NA,60,1,2,6,X
49,49,796,A,NA,341,301000,4627000,250,1,NA,NA,NA,NA,NA,NA,70,1,2,6,X
49,49,797,A,NA,341,302000,4627000,250,1,NA,NA,NA,NA,NA,NA,60,1,2,6,X
49,49,798,A,NA,367,725000,4616000,71,1,NA,NA,NA,NA,NA,NA,95,1,3,6,X
49,49,799,A,NA,367,726000,4616000,71,1,NA,NA,NA,NA,NA,NA,95,1,3,6,X
49,49,800,A,NA,367,727000,4616000,71,1,NA,NA,NA,NA,NA,NA,50,1,1,6,X
49,49,801,A,NA,367,732000,4616000,71,1,NA,NA,NA,NA,NA,NA,60,1,1,6,X
49,49,803,A,NA,367,727000,4615000,71,1,NA,NA,NA,NA,NA,NA,80,1,1,6,X
49,49,804,A,NA,367,732000,4614000,71,1,NA,NA,NA,NA,NA,NA,30,1,2,6,X
49,49,805,A,NA,367,734000,4614000,71,1,NA,NA,NA,NA,NA,NA,20,1,2,6,X
49,49,806,A,NA,367,734000,4608000,71,1,NA,NA,NA,NA,NA,NA,40,1,1,6,X
49,49,807,A,NA,367,734000,4606000,265,1,NA,NA,NA,NA,NA,NA,25,1,1,6,X
49,49,808,A,NA,367,734000,4604000,265,1,NA,NA,NA,NA,NA,NA,15,1,1,6,X
49,49,809,A,NA,368,258000,4612000,142,1,NA,NA,NA,NA,NA,NA,50,1,2,6,X
49,49,812,A,NA,368,747000,4612000,237,1,NA,NA,NA,NA,NA,NA,20,1,2,6,X
49,49,813,A,NA,368,736000,4608000,71,1,NA,NA,NA,NA,NA,NA,50,1,1,6,X
49,49,814,A,NA,368,738000,4608000,157,1,NA,NA,NA,NA,NA,NA,10,1,1,6,X
49,49,815,A,NA,368,748000,4608000,135,1,NA,NA,NA,NA,NA,NA,0,NA,NA,6,X
49,49,816,A,NA,368,739000,4607000,157,1,NA,NA,NA,NA,NA,NA,20,1,1,6,X
49,49,821,A,NA,368,741000,4599000,131,1,NA,NA,NA,NA,NA,NA,15,1,1,6,X
49,49,823,A,NA,369,264000,4605000,95,1,NA,NA,NA,NA,NA,NA,60,1,2,6,X
49,49,824,A,NA,369,263000,4604000,95,1,NA,NA,NA,NA,NA,NA,60,1,2,6,X
49,49,825,A,NA,369,264000,4604000,95,1,NA,NA,NA,NA,NA,NA,60,1,1,6,X
49,49,826,A,NA,369,264000,4603000,275,1,NA,NA,NA,NA,NA,NA,45,1,2,6,X
49,49,827,A,NA,369,262000,4600000,NA,1,NA,NA,NA,NA,NA,NA,,NA,NA,6,X
49,49,828,A,NA,369,263000,4600000,275,1,NA,NA,NA,NA,NA,NA,20,1,1,6,X
49,49,829,A,NA,369,264000,4600000,275,1,NA,NA,NA,NA,NA,NA,60,1,1,6,X
49,49,830,A,NA,369,270000,4599000,275,1,NA,NA,NA,NA,NA,NA,20,1,2,6,X
49,49,832,A,NA,370,296000,4604000,163,1,NA,NA,NA,NA,NA,NA,60,1,2,6,X
49,49,833,A,NA,370,296000,4603000,163,1,NA,NA,NA,NA,NA,NA,75,1,2,6,X
49,49,834,A,NA,370,290000,4602000,219,1,NA,NA,NA,NA,NA,NA,60,1,1,6,X
49,49,835,A,NA,370,291000,4602000,219,1,NA,NA,NA,NA,NA,NA,70,1,1,6,X
49,49,836,A,NA,370,292000,4602000,219,1,NA,NA,NA,NA,NA,NA,40,1,1,6,X
49,49,837,A,NA,370,293000,4602000,219,1,NA,NA,NA,NA,NA,NA,40,1,1,5,X
49,49,838,A,NA,370,294000,4602000,219,1,NA,NA,NA,NA,NA,NA,60,1,2,5,X
49,49,839,A,NA,370,295000,4602000,219,1,NA,NA,NA,NA,NA,NA,70,1,2,5,X
49,49,840,A,NA,370,296000,4602000,219,1,NA,NA,NA,NA,NA,NA,40,1,2,5,X
49,49,841,A,NA,370,297000,4602000,219,1,NA,NA,NA,NA,NA,NA,60,1,1,5,X
49,49,842,A,NA,370,290000,4601000,219,1,NA,NA,NA,NA,NA,NA,60,1,1,5,X
49,49,843,A,NA,370,291000,4601000,219,1,NA,NA,NA,NA,NA,NA,70,1,2,5,X
49,49,844,A,NA,370,292000,4601000,219,1,NA,NA,NA,NA,NA,NA,50,1,1,5,X
49,49,845,A,NA,370,293000,4601000,219,1,NA,NA,NA,NA,NA,NA,60,1,2,5,X
49,49,846,A,NA,370,294000,4601000,219,1,NA,NA,NA,NA,NA,NA,60,1,1,5,X
49,49,847,A,NA,370,295000,4601000,219,1,NA,NA,NA,NA,NA,NA,55,1,1,5,X
49,49,848,A,NA,370,296000,4601000,219,1,NA,NA,NA,NA,NA,NA,60,1,1,5,X
49,49,849,A,NA,370,297000,4601000,219,1,NA,NA,NA,NA,NA,NA,0,NA,NA,5,X
49,49,850,A,NA,370,290000,4600000,219,1,NA,NA,NA,NA,NA,NA,50,1,1,5,X
49,49,851,A,NA,370,291000,4600000,219,1,NA,NA,NA,NA,NA,NA,60,1,2,5,X
49,49,852,A,NA,370,292000,4600000,219,1,NA,NA,NA,NA,NA,NA,60,1,1,5,X
49,49,853,A,NA,370,293000,4600000,219,1,NA,NA,NA,NA,NA,NA,65,1,1,5,X
49,49,854,A,NA,370,294000,4600000,219,1,NA,NA,NA,NA,NA,NA,50,1,2,5,X
49,49,855,A,NA,370,296000,4600000,219,1,NA,NA,NA,NA,NA,NA,70,1,2,5,X
49,49,857,A,NA,370,292000,4599000,219,1,NA,NA,NA,NA,NA,NA,50,1,1,5,X
49,49,858,A,NA,370,293000,4599000,219,1,NA,NA,NA,NA,NA,NA,80,1,2,5,X
49,49,859,A,NA,370,294000,4599000,219,1,NA,NA,NA,NA,NA,NA,60,1,2,5,X
49,49,860,A,NA,370,296000,4599000,219,1,NA,NA,NA,NA,NA,NA,70,1,2,5,X
49,49,861,A,NA,370,308000,4599000,129,1,NA,NA,NA,NA,NA,NA,80,1,1,5,X
49,49,862,A,NA,370,293000,4598000,219,1,NA,NA,NA,NA,NA,NA,85,1,1,5,X
49,49,863,A,NA,370,294000,4598000,219,1,NA,NA,NA,NA,NA,NA,50,1,2,5,X
49,49,864,A,NA,370,295000,4598000,219,1,NA,NA,NA,NA,NA,NA,55,1,2,5,X
49,49,865,A,NA,395,722000,4580000,65,1,NA,NA,NA,NA,NA,NA,25,3,1,5,X
49,49,866,A,NA,395,734000,4598000,221,1,NA,NA,NA,NA,NA,NA,20,1,1,5,X
49,49,867,A,NA,395,728000,4596000,64,1,NA,NA,NA,NA,NA,NA,60,1,1,5,X
49,49,868,A,NA,395,730000,4596000,221,1,NA,NA,NA,NA,NA,NA,50,1,2,5,X
49,49,869,A,NA,395,732000,4595000,221,1,NA,NA,NA,NA,NA,NA,40,1,2,5,X
49,49,871,A,NA,395,732000,4594000,221,1,NA,NA,NA,NA,NA,NA,50,1,2,5,X
49,49,872,A,NA,395,733000,4594000,12,1,NA,NA,NA,NA,NA,NA,50,1,1,5,X
49,49,873,A,NA,395,735000,4589000,64,1,NA,NA,NA,NA,NA,NA,20,1,1,5,X
49,49,874,A,NA,395,722000,4584000,74,1,NA,NA,NA,NA,NA,NA,50,1,2,5,X
49,49,878,A,NA,395,724000,4580000,74,1,NA,NA,NA,NA,NA,NA,25,3,2,5,X
49,49,879,A,NA,395,728000,4580000,74,1,NA,NA,NA,NA,NA,NA,0,NA,NA,5,X
49,49,880,A,NA,395,730000,4580000,136,1,NA,NA,NA,NA,NA,NA,20,3,2,5,X
49,49,883,A,NA,396,743000,4598000,247,1,NA,NA,NA,NA,NA,NA,50,1,2,5,X
49,49,885,A,NA,396,250000,4594000,152,1,NA,NA,NA,NA,NA,NA,60,1,2,5,X
49,49,886,A,NA,396,251000,4594000,152,1,NA,NA,NA,NA,NA,NA,50,1,1,5,X
49,49,887,A,NA,396,742000,4594000,124,1,NA,NA,NA,NA,NA,NA,40,3,1,5,X
49,49,888,A,NA,396,748000,4594000,152,1,NA,NA,NA,NA,NA,NA,40,1,1,5,X
49,49,889,A,NA,396,749000,4594000,152,1,NA,NA,NA,NA,NA,NA,40,1,1,5,X
49,49,891,A,NA,396,253000,4593000,152,1,NA,NA,NA,NA,NA,NA,40,1,1,5,X
49,49,892,A,NA,396,749000,4593000,152,1,NA,NA,NA,NA,NA,NA,30,1,1,5,X
49,49,893,A,NA,396,250000,4592000,152,1,NA,NA,NA,NA,NA,NA,40,3,2,5,X
49,49,894,A,NA,396,252000,4592000,152,1,NA,NA,NA,NA,NA,NA,30,1,1,5,X
49,49,895,A,NA,396,748000,4592000,152,1,NA,NA,NA,NA,NA,NA,40,3,2,5,X
49,49,896,A,NA,396,250000,4590000,152,1,NA,NA,NA,NA,NA,NA,45,1,2,5,X
49,49,897,A,NA,396,252000,4590000,152,1,NA,NA,NA,NA,NA,NA,25,1,1,5,X
49,49,898,A,NA,396,750000,4590000,152,1,NA,NA,NA,NA,NA,NA,60,3,1,5,X
49,49,900,A,NA,396,745000,4585000,23,1,NA,NA,NA,NA,NA,NA,50,2,1,5,X
49,49,901,A,NA,396,250000,4584000,23,1,NA,NA,NA,NA,NA,NA,25,3,1,5,X
49,49,902,A,NA,396,251000,4584000,23,1,NA,NA,NA,NA,NA,NA,50,3,2,5,X
49,49,903,A,NA,396,250000,4583000,23,1,NA,NA,NA,NA,NA,NA,20,3,1,5,X
49,49,904,A,NA,396,251000,4583000,23,1,NA,NA,NA,NA,NA,NA,20,3,1,5,X
49,49,905,A,NA,396,252000,4583000,77,1,NA,NA,NA,NA,NA,NA,50,3,1,5,X
49,49,907,A,NA,396,249000,4581000,23,1,NA,NA,NA,NA,NA,NA,40,1,2,5,X
49,49,908,A,NA,396,250000,4581000,77,1,NA,NA,NA,NA,NA,NA,50,3,1,5,X
49,49,909,A,NA,397,288000,4596000,NA,1,NA,NA,NA,NA,NA,NA,,NA,NA,5,X
49,49,910,A,NA,397,282000,4588000,90,1,NA,NA,NA,NA,NA,NA,60,1,1,5,X
49,49,911,A,NA,397,283000,4588000,210,1,NA,NA,NA,NA,NA,NA,60,3,1,5,X
49,49,914,A,NA,397,283000,4587000,NA,1,NA,NA,NA,NA,NA,NA,,NA,NA,5,X
49,49,916,A,NA,397,285000,4587000,210,1,NA,NA,NA,NA,NA,NA,70,1,1,5,X
49,49,919,A,NA,397,266000,4582000,258,1,NA,NA,NA,NA,NA,NA,20,3,1,5,X
49,49,921,A,NA,398,290000,4596000,219,1,NA,NA,NA,NA,NA,NA,60,1,1,5,X
49,49,923,A,NA,398,302000,4596000,219,1,NA,NA,NA,NA,NA,NA,80,1,1,5,X
49,49,924,A,NA,398,290000,4594000,219,1,NA,NA,NA,NA,NA,NA,50,1,2,5,X
49,49,925,A,NA,398,295000,4594000,219,1,NA,NA,NA,NA,NA,NA,50,1,2,5,X
49,49,926,A,NA,398,290000,4593000,219,1,NA,NA,NA,NA,NA,NA,70,1,2,5,X
49,49,927,A,NA,398,291000,4593000,219,1,NA,NA,NA,NA,NA,NA,70,1,1,5,X
49,49,928,A,NA,398,293000,4593000,219,1,NA,NA,NA,NA,NA,NA,80,1,2,5,X
49,49,929,A,NA,398,294000,4593000,219,1,NA,NA,NA,NA,NA,NA,70,1,2,5,X
49,49,930,A,NA,398,296000,4593000,219,1,NA,NA,NA,NA,NA,NA,60,1,2,5,X
49,49,931,A,NA,398,291000,4592000,219,1,NA,NA,NA,NA,NA,NA,60,1,1,5,X
49,49,932,A,NA,398,292000,4592000,219,1,NA,NA,NA,NA,NA,NA,50,1,2,5,X
